Songs_title,lyrics,link,duble_check
AKMU (악뮤) - 오랜 날 오랜 밤,"별 별 있고
너 너있는
그곳 그곳 내이 밤 이었어 이었어
사랑 사랑 말 해란 머뭇거리어도
거짓은 거짓은
넌 넌 있고
참 참했던
그곳 그곳 내이 밤 이었어 이었어
어둠 어둠에서 속 잠 잠 이루지 못해
흐느껴오는 흐느껴오는의 너
그대 그대이면
그저 그저에서 곁 있어도
행복 행복 걸
그 그까지 사실
추억 추억 요
오랜 오랜
오랜 오랜 동안
정말 정말 했어 사랑
어쩔 어쩔 없었다는 수
말 말 안도도 거 라 생각 하겠지만 하겠지만
밉게 밉게
기억 기억 말아줄래요
아직도 아직도 모르겠어
당신 당신 흔적의
지울 지울없이 수 해
잘 잘 요 자
그 그 끝 말
흐른 흐른은 시간 날 같았어 같았어
우린 우린에게
깊어져 깊어져
난 난 두려워
넌 넌 만가
나 나 그러도
순간 순간 우리은 날
함께 함께 시간 한
아무런 아무런도 의미
추억 추억하게 만
그대 그대이면
그저 그저에서 곁 있어도
보고보고 또 싶고 했어
그건 그건 이었소
오랜 오랜
오랜 오랜 동안
정말 정말 했어 사랑
어쩔 어쩔 없었다는 수
말 말 안도도 거 라 생각 하겠지만 하겠지만
밉게 밉게
기억 기억 말아줄래요
아직도 아직도 모르겠어
당신 당신 흔적의
지울 지울없이 수 해
하늘 하늘 참이
맘 맘 다잡아야을
이젠 이젠 목소리
마지막 마지막
밉게 밉게
기억 기억 말아줄래요
아직도 아직도 모르겠어
당신 당신 흔적의
지울 지울없이
소중 소중",https://www.youtube.com/watch?v=wEQpfil0IYA,AKMU - '오랜 날 오랜 밤 (LAST GOODBYE)' M/V
태연 (TAEYEON) - Fine,"찢어진 찢어진 조각 종잇
담아낸 담아낸의 나에
선명 선명
당신을 시끄럽게합니다
그래 많이 많이를 닮은 닮은 듯 다른
넌 넌 나와 혹시 지금
괜한 괜한를 기대
하루 하루 달 한 년쯤되면되면
서로 서로 일상 다른 살아가
나 나 아니야
쉽지 쉽지 것 않을
여전하게 여전하게 넌도 하루하루 하루하루를 채우고
아직 아직 아니야
바보 바보 되뇌는처럼
입가 입가 맴도에에 말을 삼킬 수 없어 없어
괜찮지 않습니다
아 아 아 아 괜찮지 않습니다
머릴 머릴 묶은 질끈
어지러운 어지러운을 방 해
찾고 찾고 새
가끔 가끔 감당 이렇게 수없는없는
뭐 뭐해야라도라도 것 만 같은 기분에에
괜히 괜히 해
하루 하루 달 한 년 그쯤이면 그쯤이면
웃으며 웃으며 할 추억 라했지만했지만
나 나 아니야
쉽지 쉽지 것 않을
여전하게 여전하게 넌도 하루하루 하루하루를 채우고
아직 아직 아니야
바보 바보 되뇌는처럼
입가 입가 맴도에에 말을 삼킬 수 없어 없어
괜찮지 않습니다
아 아 아 아 괜찮지 않습니다
의미 의미 농담없는받는 대화 대화
사람들 사람들에 틈 아무렇지 아무렇지 않아 보여
무딘 무딘 웃음 척 지어 보이며 보이며
너란 너란을 그늘 외면 외면 해 보지만
우리 우리
그 그이 순간 떠올라
잘 잘 말 지내란 지내란 전부였던 담담한 이별 이별
아직 아직 아니야
바보 바보 되뇌는처럼 말
입가 입가 맴도에에 말을 삼킬 수 없어 없어
괜찮지 않습니다
아 아 아 괜찮지 않아 오
아 아 아 괜찮지 않습니다",https://www.youtube.com/watch?v=NHXUM-6a3dU,TAEYEON 태연 'Fine' MV
휘인 (Whee In) - 내 눈물 모아,"창 창으로 밖
불빛이 불빛이 때쯤 꺼질
하늘 하늘 편지에 써
날 날 다른 떠나에게 갔던 갔던
너 너 잊을를 없으니
내 내 모아서 눈물에
너 너 사랑의 아니라도
네 네 나가가 찾으면 너의 곁에에
키를 키를 눕겠다 낮춰
잊혀지지 잊혀지지 널
그저 그저하겠다 사랑
그대여 그대여 기다릴 난예요
내 내의 눈물 하늘 하늘에 닿으면
언젠가 언젠가 돌아오겠죠 그대
난 난 거 믿을 눈물 모아 모아
너 너 사랑의 아니라도
네 네 나가가 찾으면 너의 곁에에
키를 키를 눕겠다 낮춰
잊혀지지 잊혀지지 널
그저 그저하겠다 사랑
그대여 그대여 기다릴 난예요
내 내의 눈물 하늘 하늘에 닿으면
언젠가 언젠가 돌아오겠죠 그대
그대여 그대여 기다릴 난예요
내 내의 눈물 하늘 하늘에 닿으면
언젠가 언젠가 돌아오겠죠 그대
난 난 거 믿을 눈물 모아 모아",https://www.youtube.com/watch?v=g5W9KnbtIac,[슬기로운 의사생활 OST Part 8] 휘인 (마마무) ((Whee In) Mamamoo) - 내 눈물 모아 (With My Tears) MV
이무진 - 비와 당신,"이젠 이젠이 당신 않 죠 죠
보고보고 마음도 싶은
사랑 사랑 것 한 잊혀 잊혀 가네 요
조용하게
알 알없는 수 수 그런 내 맘이이
비 비 오면가이이 나 요
아주 아주 전 오래 떠나던
그날 그날
이젠 이젠 사랑 괜찮은데 저 버렸는데 버렸는데
바보 바보 난 같은이 날까 날까
아련해지는 아련해지는 바랜 빛
그 그 사무친 얼마나
미운 미운을 당신 나는는
그리워 그리워
이젠 이젠 사랑 괜찮은데 저 버렸는데 버렸는데
바보 바보 난 같은이 날까 날까
다신 다신 다신 올 안 데 잊지 잊지 못한 내가 싫은데 싫은데
언제 언제 나까지 아플까",https://www.youtube.com/watch?v=edbIsqPlJ8w,이무진 - 비와 당신 (슬기로운 의사생활2 OST PART.01) / 가사
박효신 - 야생화,"하얗게 하얗게 얼음 피어난 하나가가
달가운 달가운에 바람을 내밀어 내밀어
아무 아무 못했던 말도 몰랐던 몰랐던
지나간 지나간에 날들이 흘러 흘러
차가운 차가운에 바람있다
한줄기 한줄기에 햇살 녹이다이다
그렇게 그렇게는 너 너 한번 내 게 온다 온다
좋았던 좋았던 만
그리운 그리운 만
니가 니가 그 떠나간 위에에
이렇게 이렇게 서 남아
잊혀질 잊혀질 만
괜찮을 괜찮을 만
눈물 눈물
기다린 기다린 끝 떨림
다시 다시를 나 라
사랑 사랑 피고은지는
타버리는 타버리는 꽃
빗물 빗물 젖을까에 눈 눈을 감는다
어리고 어리고 나 작았던 맘에에
눈부시게 눈부시게 추억 빛나던에
그렇게 그렇게를 너 한번 한번 불러 본다
좋았던 좋았던 만
그리운 그리운 만
니가 니가 그 떠나간 위에에
이렇게 이렇게 서 남아
잊혀질 잊혀질 만
괜찮을 괜찮을 만
눈물 눈물 기다린 머금고 끝에에
다시 다시는
메말라 메말라 땅가는에
온몸 온몸 타이
내 내에 손끝
너 너 향기의 날아가
멀어져 멀어져 너가는 손을을
붙잡지 붙잡지 아프다
살아갈 살아갈 만
미워 미워만큼했던
먼 먼 너 훗날 데려다 줄 줄
그 그이 봄 봄 그날에 나 피우리 라 라",https://www.youtube.com/watch?v=DMLwWAyS5mc,박효신 - 야생화 [Park Hyo Shin 'Wild Flower']  ㅣ @유희열의 스케치북 20161030
스탠딩 에그 - 오래된 노래,"오래 오래에 전 듣던 듣던 노래가
발걸음 발걸음 다시을 해
이이에서
너 너 느낄를있어
널 널 곳이
꼭 꼭 만날 다시 같아
너 너 봐 일까 바라보고
너 너 봐 일까 돌아보게 돼 돼
어디 어디 같은 선가를 듣고 듣고
날 날하며
너 너 멈춰 역시
오래 오래에 전 듣던 듣던 노래가
거리 거리 내에서
우연히 우연히 것 들려온
살아가다 살아가다
우연히 우연히 것 만날
사랑 사랑 그했던 그대로
내 내이
그대로 그대로 것 인
발걸음 발걸음 여길
찾는 찾는처럼
꼭 꼭 꺼야
지금 지금 노래이
날 날하는 사랑 맘도
같을 같을
오래 오래에 전 듣던 듣던 노래가
거리 거리 내에서
우연히 우연히 것 들려온
살아가다 살아가다
우연히 우연히 것 만날
사랑 사랑 그했던 그대로
운명 운명 아니면처럼처럼
우리 우리 다시가처럼
만날 만날 있다면
너 너 나에게주고 싶은 싶은
말 말 하나이
널 널는 다시 않을 게 게
오래 오래에 전 듣던 듣던 노래가
거리 거리 내에서
우연히 우연히 것 들려온
살아가다 살아가다
우연히 우연히 것 만날
사랑 사랑 그했던 그대로",https://www.youtube.com/watch?v=bW3XExLBf7A,Standing EGG - 오래된 노래
박원 - all of my life,"너무 너무 삶 힘들어 치이고
되는되는도 것
가족도 가족도 보이고
언제 언제가 부턴 부턴도 중요하지 않고 않고
없진 없진지만 않 많이 가져야 가져야
사랑 사랑 이어갈도도있는이 세상에서에서
내 삶 전부
당신은 내 인생입니다
그러고 그러고 나
너 너 만나를 많이 변했어 변했어
꿈 꿈 생기고이이가 가진 꿈도도
이뤄 이뤄 싶었어주고 그러려면
더 더 곳 높은 올라가야 올라가야 만 했어
더 더 것들 많은 가져야 가져야 가능 했어
다 다 때쯤
사랑 사랑 꿈보다 더 커졌어 커졌어
내 삶 전부
내 내 힘가들 때 때
당신은 내 인생입니다
네 네 날가
다른 다른 걸로 어떤를를 채워 봐도
내 삶 전부
당신은 내 인생입니다
채워지지가 채워지지가
그렇게 그렇게 바라왔고
간절 간절 거잖아
이젠 이젠에 내방한데
나 나 아무것도없는
방 방에서 안 혼자
이렇게 이렇게 울고 주저앉아
내 삶 전부
넌 넌 전부 내
이이 게 모든 무슨 무슨 소용 있는데
어디 어디이 선가 듣게된다면된다면
내 삶 전부
내 삶 전부
네 네가 이야기",https://www.youtube.com/watch?v=CbNmRJCkwQs,[MV] PARK WON(박원) _ all of my life
"폴킴 - 모든 날, 모든 순간","네 네없이가 수 있을까 있을까
생각 생각해도 만이나
힘든 힘든 날 시간 사람
이제 이제 내는는 그 댈 지킬 테니 테니
너 너 품은의 따뜻 했어 했어
고단 고단 나했던 하루에에
유일 유일 휴식처
나 나 너는로 충분해 충분해
긴 긴 안 말 말 눈빛으로 다 아니깐 아니깐
한 한의 송이이이 피고지는
모든 모든 모든 날 함께 해 해
햇살 햇살 빛나고처럼
나 나 보는를 눈빛은은
꿈 꿈 고이라 좋을만큼만큼
그 그 순간 모든 눈부셨다
불안 불안 나했던했던 고 된 삶에에
한줄기 한줄기처럼 빛와
날 날 해 웃게 너
나 나 너는로 충분해 충분해
긴 긴 안 말 말 눈빛으로 다 아니깐 아니깐
한 한의 송이이이 피고지는
모든 모든 모든 날 함께 해 해
알 알없는 수지만
네 네에 품속 품속 지금 순간 순간이이
영원 영원 해
갈게 갈게이 바람 날에에
햇살 햇살 부신 눈 눈 날에 너에게로로
처음 처음 게 내 그날처럼처럼
모든 모든 모든 날 함께 해 해",https://www.youtube.com/watch?v=1q_t6RNuH8c,"폴킴 (Paul Kim) - 모든 날, 모든 순간 (Every Day, Every Moment) [가사 비디오]"
태연 (TAEYEON) - 11:11,"11:11입니다
오늘 오늘 한이이 채 채
안 안 그런 남은
우리 우리을 소원 웃던 웃던 그 시간
별 별 다 게 떠오르게하지하지
네 네 끝자락 맘 차가운 바람 바람
창 창 열면을 네 네가 불어와
이이이 시간 지나고 나면 나면
이별이 이별이 있을까 예
널 널 잊었을까
모든 모든 자릴 게 떠나가고
넌 넌 모든 내 갖고서 갖고서 떠나도
내 내 시계 맘은 두 두 바늘처럼
같은 같은을 곳 맴돌기 맴돌기 만 해
Na na na na na na na
Na na na na na na na na oh
NA NA NA NA NA NA NA NA NA
나는 내가 당신을 끝낼 것이라고 믿습니다
달력 달력에 안
오래 오래에 전 전했던 몇 월의 며칠 며칠
너에겐 너에겐 잊혀져 다
내 내 지워가 뭐
지나고 지나고 별 나면 아니겠지 뭐 뭐
모든 모든 자릴 게 떠나가고
넌 넌 모든 내 갖고서 갖고서 떠나도
내 내 시계 맘은 두 두 바늘처럼
같은 같은을 곳 맴돌기 맴돌기 만 해
Na na na na na na na
Na na na na na na na na oh
NA NA NA NA NA NA NA NA NA
나는 내가 당신을 끝낼 것이라고 믿습니다
계절 계절에 틈 틈 피는 낯선 꽃처럼처럼
하루 하루에 틈 틈있는 새벽 별처럼처럼
이이 건 모든
다 다 말겠지
모든 모든 자릴 게 돌아오고
내 내 아무가가없는 듯이 웃게되면되면
너 너 이름의 번쯤 번쯤 부르는 게
지금 지금 아프지처럼 거 야 야
Na na na na na na na
Na na na na na na na na oh
NA NA NA NA NA NA NA NA NA
나는 내가 당신을 끝낼 것이라고 믿습니다
Na na na na na na na
Na na na na na na na na oh
NA NA NA NA NA NA NA NA NA
나는 내가 당신을 끝낼 것이라고 믿습니다",https://www.youtube.com/watch?v=ulr0muQKjk0,TAEYEON 태연 '11:11' MV
백예린 (Yerin Baek) - Bye bye my blue,"난 난 니가 왜 것들을을
부러워 부러워 걸까
감당 감당 못하지도 것들을을
손 손 꼭에
여기 여기 무얼 서만큼 더 더
나아지고픈 나아지고픈
너 너 똑같은도 다 아는데 아는데
내 내이기가 걸까
많이 많이 난 가져도 너 너 같진 않아
아픈 아픈 위 기억들
매일 매일 걸어 혼자
아플걸 아플걸
자꾸 자꾸이 마음 봐
그래서 그래서 네게 자꾸 자꾸을 내 나 봐 봐
나 나 나의 나 나의 그대여
이름 이름 불러 만 만 맘이 벅차 요 요
난 난 더욱 더욱 크게되어되어
널 널 안고 가득 그래 요 요
하고하고 말 싶은 싶은하는 게 불안해서해서
너 너 밀어를
불편 불편 만들어
듣고 듣고 말 싶은 너무나 너무나 많은데도
바라지 바라지 못하고
마음 마음 기다려
나 나 나의 나 나의 그대여
이름 이름 불러 만 만 맘이 벅차 요 요
난 난 더욱 더욱 크게되어되어
널 널 안고 가득 그래 요 요",https://www.youtube.com/watch?v=WbhK3wMXluE&pp=ygUo67Cx7JiI66awIChZZXJpbiBCYWVrKSAtIEJ5ZSBieWUgbXkgYmx1ZQ%3D%3D,"백예린 ""Bye bye my blue"" M/V"
태연 (TAEYEON) - Rain,"텅 텅 회색 빈 빈 거린 참 허전 해 해
쓸쓸한 쓸쓸한에 기분을 열어 열어
내민 내민 손 두로로 떨어진 빗방울
가득 가득 그리움 고이는 고이는의 맘에 흘러 흘러
왠지 왠지가 네 밤
차오르는 차오르는
떠오르는 떠오르는의 나 속
비 비 오면가 기억에에
번지는 번지는에
흠뻑 흠뻑 너 쏟아지는보다
선명 선명 그했던에에 멈춘 채
추억 추억 젖은에
비에서 아름다웠던 아름다웠던를 너
길었던 길었던 눈이 참 계절도
사진첩 사진첩에 속 색 색이 바래질까
점점 점점이 깊어가는
잊지 잊지 약속
따뜻 따뜻 품도했던
비 비 오면가 기억에에
번지는 번지는에
흠뻑 흠뻑 너 쏟아지는보다
선명 선명 그했던에에 멈춘 채
추억 추억 젖은에
비에서 아름다웠던 아름다웠던를 너
흑백 흑백 인뿐 속
한줄기 한줄기 빛의 돼 돼 준 너
비되어되어가 다가와와
내 내을 영혼 밝혀 줘 줘
Doo Doo Doo Doo Doo Doo Doo
Doo Doo Doo Doo Doo Doo Doo
Doo Doo Doo Doo Doo Doo Doo
Doo Doo Doo Doo Doo Doo Doo
Doo Doo Doo Doo Doo Doo Doo
Doo Doo Doo Doo Doo Doo Doo
우 우 우가 누구인지
우산 우산 나직 아래 속삭임 속삭임 우우
가슴 가슴 켠 한 한 퍼져 네가 들려 들려
오늘 오늘 내 하루를 묻듯이 묻듯이
편안 편안 빗 한
아련히 아련히 기억 물든 빗속에에
우 우 레인 우
비에서 꿈을 꾸고 있습니다",https://www.youtube.com/watch?v=fQjPvb3cYMA,[DJ티비씨] 태연(TaeYeon) - Rain ♬ #비긴어게인3 #DJ티비씨
아이오아이 (I.O.I) - 소나기,"이이가
머리 머리로 위
흠뻑 흠뻑 말겠죠
내 내
머물러 머물러
아직까진 아직까진없이 그대 혼자
이이를 비 엔
아직 아직
조금 조금
금방 금방 거란 그칠
뻔히 뻔히 알면서 다
그 그 찾네 댈
이제 이제
다 다
이이
내 내도
비 비 젖어에에
떨고 떨고 않아 싶진
정말 정말
너무 너무 찼던 차디이
따뜻한 따뜻한이 눈물
흘러 흘러
괜찮아 괜찮아
금방 금방 소나기 지나갈
그냥 그냥
지나가는 지나가는 죠
그런 그런 이죠
나 나
그대 그대 만나
행복 행복 많은했던을
빗물 빗물 잃지에 요
내리는 내리는가
그칠 그칠에
그때 그때 만나 다시
우리 우리 웃으며
함께 함께 요
이제 이제
다 다
이이
내 내도
비 비 젖어에에
떨고 떨고 않아 싶진
정말 정말
너무 너무 찼던 차디이
따뜻한 따뜻한이 눈물
흘러 흘러
괜찮아 괜찮아
금방 금방 소나기 지나갈
지금 지금 흠뻑은 가고 가고 만 있죠
우산 우산 필을조차조차 없네 요
하지만하지만 알아 우린
잠시 잠시 울게 만
빗물 빗물 기대어
우리 우리 슬픈의을
그대가 그대가 못하게
우리 우리 안녕
이제 이제
다 다
이이
내 내도
비 비 젖어에에
떨고 떨고 않아 싶진
정말 정말
너무 너무 찼던 차디이
따뜻한 따뜻한이 눈물
흘러 흘러
괜찮아 괜찮아
금방 금방 소나기 지나갈",https://www.youtube.com/watch?v=kbdW2LaKlnw,아이오아이 (I.O.I) - 소나기 (DOWNPOUR) MV
태연 (TAEYEON) - 먼저 말해줘 (Farewell),"그 그가 노래 게
그 그 좋은 거리가 아냐 아냐 아냐
같이 같이 노래 듣던
함께 함께 거리가 걷던
정말 정말
첨 첨 이런부터 모습을을
초라 초라 날 한 보여 줄걸 줄걸
먼저 먼저 해 말 애매 애매하게 말고
좀 좀 확실하게
바보 바보 난처럼 지내란 지내란 그 말
고마웠다는 고마웠다는
나 나 해 어떡 어떡 아무것도 몰라 요 요
어떤 어떤도 이유
혼자 혼자 사람들 걷는 같을까
오늘 오늘 절대은 않아
네 네 만 얼굴 돌아설게
먼저 먼저 해 말 애매 애매하게 말고
좀 좀 확실하게
바보 바보 난처럼 지내란 지내란 그 말
고마웠다는 고마웠다는
왠지 왠지 따라 오늘
낯설게 낯설게 보여 만가
제발 제발 알 나있게
이해 이해 수 할 해 줘 줘
맞아 맞아 나 사실 너 모르게 모르게
지켜만 지켜만 오
u 난 잘 난 그 말 말이 필요합니다
고마웠다는 고마웠다는
나 나 해 어떡 어떡 아무것도 몰라 요 요
이젠 이젠 만 견딜
끝 끝 아쉬워
정말 안녕",https://www.youtube.com/watch?v=U4PE_Xu4xI4,먼저 말해줘 Farewell
김세정 - 터널,"끝 끝 보이질이이 길고 허전 한 길 길
그 그 그을 길 동안 내 내가 곁에 있을게 있을게
꽉 꽉 하루 막힌에서에서 널 기다릴게
너 너 발걸음의 맞춰
그 그 가파른 언젠가을지나지나
향기로운 향기로운을 바람 할 할 거 야
때론 때론 같은
아픔 아픔 겪곤을
너 너 손의 놓지 놓지 않을 게
유난히도 유난히도 겨울 추웠던
지나고 지나고 더 나면 나면 꽃이 필 거 야 야
흐려지는 흐려지는를 상처
웃으며 웃으며 나누길
터널 터널 끝의
나 나 서툰의의가 부담 일까 걱정 돼 돼
그럴 그럴 그럴 만 수 내 힘 힘 나눠 줄 텐 데 데
낯설고 낯설고 날 바쁜 바쁜도 밥 거르지 마 마
제일 제일 거 맛있는
아프지 아프지 쉬었다 마 괜찮아
풀지 풀지 할 못 못에 잠 못 들잖아 들잖아
칠흑 칠흑 어둠이 같은
걱정 걱정 마
작은 작은되어 불빛이
유난히도 유난히도 겨울 추웠던
지나고 지나고 더 나면 나면 꽃이 필 거 야 야
흐려지는 흐려지는를 상처
웃으며 웃으며 나누길
저 저 한 포근
깊은 깊은이면 밤 밝아질 밝아질 거 야
새벽 새벽지나을은 밝아와 밝아와
언제 언제 안아라도
터널 터널 끝의",https://www.youtube.com/watch?v=I9rnnYra8rE,꽉 막힌 하루 끝에서 널 기다릴게ㅣ세정(SEJEONG) - 터널ㅣ[ENG SUB]ㅣ세로라이브ㅣSERO LIVEㅣ4KㅣTunnelㅣ딩고뮤직ㅣDingo Music
태연 (TAEYEON) - 비밀 (Secret),"아늑히 아늑히 퍼지던
피아노 피아노을 선율
두 두을 눈
이이에 음악 얘길 얘길 시작 해
나 나
지난날들 지난날들 떠올라 em
왜 왜 아팠던 그리 그리 예
떠나가 떠나가 기억 버린 흩어진 흩어진 추억에
낯선 낯선 힘 세상이 겨울 때 때
오, 당신이 있습니다
어질러진 어질러진 마음 내의
오 당신입니다
감춰 감춰 비밀 왔던 찾게 해 해
한참 한참 내을 깊숙이
숨겨온 숨겨온이 소중한 마디
꺼내 꺼내 할래
오, 당신이 있습니다
꿈 꿈 가까워질수록
두려움 두려움 두려움이 덮어와 덮어와 아니오 아니오
길 길 잃은을 찾아서
그렇게 그렇게와 다가 주길
기도기도 왔어
오, 당신이 있습니다
어질러진 어질러진 마음 내의
오 당신입니다
감춰 감춰 비밀 왔던 찾게 해 해
한참 한참 내을 깊숙이
숨겨온 숨겨온이 소중한 마디
꺼내 꺼내 할래
언제 언제인지부터없는없는 시련 속
어느새 어느새 눈빛 네
괜찮다 괜찮다 게 내
그렇다면 당신이 있습니다
메마른 메마른의 나 끝에에
오, 당신입니다
단비 단비되어가 들게 해 해
한참 한참 내을 깊숙이
숨겨온 숨겨온이 소중한 마디
너 너 사랑를
오, 당신이 있습니다",https://www.youtube.com/watch?v=7tNKT5lgD2U,비밀 Secret
선우정아 - 생애 (LIFE),"나 나 몰라도로 가는지 가는지
매서운 매서운 아직도 바람
기다렸어 기다렸어를
부질 부질 난없이
무섭게 무섭게 파도 치는 지쳐 가는데 가는데
가슴 가슴에 속 속 핀 꽃 때문에에
여행 여행 계속은
시간 시간 폭우의 뚫고
고장난 고장난 가진 나침반이
철 철 항해
나 나 몰라도가 아픈지 아픈지
손대지 손대지 다칠지 마
날카로운 날카로운은
언제쯤 언제쯤 날개에야되는지
생각 생각
봄 봄 온다
움직여
기약 기약
날개 날개 펴
여행 여행 계속은
시간 시간 폭우의 뚫고
고장난 고장난 가진 나침반이
철 철 항해
나 나 몰라
나 나 몰라
나 나 몰라
나 나 몰라
나 나 몰라
나 나 몰라
나 나 몰라",https://www.youtube.com/watch?v=KEPtYVq9jbM,선우정아 / SWJA - ‘생애’ (Official Video)
오왠 (O.WHEN) - 깊은 밤을 보내줘요,"일곱가지 일곱가지 중 색
하나 하나 고르를
붉은 붉은을 색 테야
타오르는 타오르는 꽃 불 불라는 바람을 만나 만나
음 음 쳤지 요동을을 추는 듯
우우우
까맣게 까맣게 맘
화려한 화려한 꽃 불의의 고요 함
넌 넌
우우우
견디기 견디기 그리움 힘든
깊은 깊은을 밤 보내 줘요 줘요
너로 너로 색 물든에
푸른 푸른를 바다
파란색 파란색 고를도
잔잔 잔잔 파도했던했던라는 바람을 만나 만나
음 음 였지 출렁을을 추는 듯
우우우
까맣게 까맣게 맘
화려한 화려한 꽃 불의의 고요 함
넌 넌
우우우
견디기 견디기 그리움 힘든
깊은 깊은을 밤 보내 줘요 줘요
영원 영원 듯 할
짙은 짙은 불꽃 밤 꺼졌지만
뿌예진 뿌예진 속 연기 연기 또 불을 지펴 요 요
우우우
하얗게 하얗게 밤
별은 별은 우리 빛나고로
가득 가득 달
우우우
살 살 스치는을 바람
스스럼 스스럼 불어오네",https://www.youtube.com/watch?v=1I6ROzUOIls,[가사] 오왠 (O.WHEN) - 깊은 밤을 보내줘요
김세정 - 화분,"나 나 초록는 담은
작은 작은 하나 화분 필요 해 해
아침 아침 일어나면
제일 제일 나 먼저 반겨주는주는
볕 볕 잘이 곳에에
놓아 놓아 매일두고 볼 볼 거 야
정성껏 정성껏 주면
언젠가 언젠가 될 듣게 만 같아 같아
나에게 모든 것을 말해줘
나에게 당신의 모든 것
사람들 사람들 모르는
그늘진 그늘진
내 내 만 게
나 나 달래를
목소리 목소리
나 나 초록는 닮은
푸른 푸른 하나 마음 필요 해 해
하루 하루 살아를
다시 다시만큼이 자라있는있는
눈 눈 잘에 곳에에
너 너두고를를을 줄 거 야 야
네 네 자라는가
나 나 맘도의 거 야 야
나에게 모든 것을 말해줘
나에게 당신의 모든 것
사람들 사람들 모르는
그늘진 그늘진
내 내 만 게
나 나 달래를 목소리
나에게 모든 것을 말해줘
나에게 당신의 모든 것
너 너이 만있는
비밀스런 비밀스런
내 내 만 게
나 나 달래를
나 나 초록는 담은
작은 작은 하나 화분 필요 해 해",https://www.youtube.com/watch?v=LMVFG6w5YI4,김세정 - 화분 [유희열의 스케치북/You Heeyeol’s Sketchbook] | KBS 210402 방송
공기남 - 별이되어,"어 어의 둠속 영혼
길 길 잃은을의의 깊은 밤
누가 누가의 나을을 잡아 줄까
혼자인 혼자인 익숙지 게
아무것 아무것 할도 없어
외로움이 외로움이를 나 때
그댄 그댄되어
어 어을 둠속
참 참 날 따스하게
그댄 그댄되어
내 내를 전부
떨어져가는 떨어져가는를 나
별이 별이
내 내 속 마음 스며들어가
별이 별이
잃어버린 잃어버린를 날개 줬어
별이 별이
어제 어제 다른와을 살고 살고
빛 빛 따라을을이 길을 걸어 간다 간다
지쳐가는 지쳐가는 속 마음
텅 텅 방안 빈 공기
누가 누가의 나을을 잡아 줄까
애써 애써을 웃음 봐도
괜스레 괜스레 만 눈물
그리움이 그리움이를 나 때
그댄 그댄되어
어 어을 둠속
참 참 날 따스하게
그댄 그댄되어
내 내를 전부
떨어져가는 떨어져가는를 나
별이 별이
내 내 속 마음 스며들어가
별이 별이
잃어버린 잃어버린를 날개 줬어
별이 별이
어제 어제 다른와을 살고 살고
빛 빛 따라을을이 길을 걸어 간다 간다
별이 별이
어제 어제 다른와을 살고 살고
빛 빛 따라을을이 길을 걸어 간다 간다",https://www.youtube.com/watch?v=GOcZjIckbFw,공기남 (Airman) - 별이되어 [Lyric Video]
류안 - 오늘밤 잠 못 이루는 그대에게,"서늘 서늘 바람 한 한 창문 틈에 맺히고 맺히고
긴 긴이 밤되면
저물어 저물어 오늘 버린에
아쉬움 아쉬움 남네이
하나 하나 별을 둘 눈 눈을 감고
이이 얘기들 작은 들어 줘요 줘요
이젠 이젠 요 괜찮아 괜찮아은이 밤보다 더 더
깊은 깊은을 꿈 꿈 수있을 거예요예요
따스한 따스한을 아침예요
하나 하나 별을 둘 눈 눈을 감고
이이 얘기 작은 들어 줘요 줘요
이젠 이젠 요 괜찮아 괜찮아은이 밤보다 더 더
깊은 깊은을 꿈 꿈 수있을 거예요예요
따스한 따스한을 아침예요
이젠 이젠 요 괜찮아 괜찮아은 지금보다 더 더
그대 그대에 곁 곁가있어 줄게 요 요
그대 그대 내를 안아 안아 줄게 요
따스한 따스한을 아침 요",https://www.youtube.com/watch?v=k19WOmG0cSg,류안 (Ryu An) - 오늘밤 잠 못 이루는 그대에게 [Official Audio]
"옥상달빛 - 수고했어, 오늘도","세상 세상 모두
정답 정답 알긴을
힘든 힘든은
왜 왜에 한번
나 나 실망에게 하루
눈물 눈물 보이기이
의미 의미
밤 밤 만 하늘 봐
작게 작게
문틈 문틈
슬픔 슬픔 더보다
외로움이 외로움이와 다가 날
수고 수고 오늘도
아무도 아무도의 너에
관심 관심
난 난 응원 늘
수고 수고 오늘도

빛 빛있다이
분명 분명 고
믿었던 믿었던
흐릿해져 흐릿해져 더 점점
수고 수고 오늘도
아무도 아무도의 너에
관심 관심
난 난 응원 늘
수고 수고 수고 했어
수고 수고 오늘도

수고 수고 오늘도
아무도 아무도의 너에
관심 관심
난 난 응원 늘
수고 수고 오늘도",https://www.youtube.com/watch?v=U3e4AOd-DzE,"옥상달빛 OKDAL 「수고했어, 오늘도」"
